date_,div,rrc_name,branch,sku_tp,sku_wh,coverage_rate
2025-05-16,02. див. Восточная Сибирь,Красноярск Склад,Кра ТК Планета Мебели ТП,19350,53666,36.06
2025-05-16,02. див. Восточная Сибирь,Красноярск Склад,Кра ТЦ Апельсин ТП,19006,53666,35.42
2025-05-16,02. див. Восточная Сибирь,Красноярск Склад,Кра ТЦ Красноярье ТП,18616,53666,34.69
2025-05-16,03. див. Западная Сибирь,Барнаул Склад,Бийск Технопоинт,17678,29891,59.14
2025-05-16,03. див. Западная Сибирь,Барнаул Склад,Новоалтайск Технопоинт,21171,29891,70.83
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Белово Технопоинт,15442,46826,32.98
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Кемерово Технопоинт,24196,46826,51.67
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Кемерово Технопоинт ТЦ Проспект,17271,46826,36.88
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Кемерово Технопоинт на Терешковой,16067,46826,34.31
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Ленинск-Кузнецк Технопоинт,17192,46826,36.71
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Новокузнецк Технопоинт,25273,46826,53.97
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Новосиб Технопоинт ТРЦ Калейдоскоп,24712,46826,52.77
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,"Новосиб Технопоинт ТЦ ""Юпитер""",18487,46826,39.48
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Новосиб Технопоинт ТЦ Калининский,17533,46826,37.44
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Томск Технопоинт,24167,46826,51.61
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Томск Технопоинт на Нахимова,19573,46826,41.8
2025-05-16,03. див. Западная Сибирь,Новосибирск Склад,Юрга Технопоинт,17033,46826,36.38
2025-05-16,03. див. Западная Сибирь,Омск Склад,Омск ГИПЕР Арена,5101,33761,15.11
2025-05-16,03. див. Западная Сибирь,Омск Склад,Омск Технопоинт Красный Путь ,15898,33761,47.09
2025-05-16,03. див. Западная Сибирь,Омск Склад,Омск Технопоинт ТЦ Европа,10915,33761,32.33
2025-05-16,03. див. Западная Сибирь,Омск Склад,Омск Технопоинт ТЦ Каскад,13848,33761,41.02
2025-05-16,04. див. Урал,Екатеринбург Склад,Екб Героев России ТП,20119,46813,42.98
2025-05-16,04. див. Урал,Екатеринбург Склад,Нижневартовск ТД Ланкорд ТП,14665,46813,31.33
2025-05-16,04. див. Урал,Екатеринбург Склад,Сургут Склад,10096,46813,21.57
2025-05-16,04. див. Урал,Екатеринбург Склад,Сургут ТК Империя ТП,12558,46813,26.83
2025-05-16,04. див. Урал,Екатеринбург Склад,Сургут ТП,16275,46813,34.77
2025-05-16,04. див. Урал,Екатеринбург Склад,Тюмень ТЦ Заречный двор ТП,17719,46813,37.85
2025-05-16,04. див. Урал,Екатеринбург Склад,Тюмень на Победы ТП,20281,46813,43.32
2025-05-16,04. див. Урал,Пермь Склад,Пермь Космонавтов ТП,8570,38150,22.46
2025-05-16,04. див. Урал,Пермь Склад,Пермь ТК Чкаловский ТП,16262,38150,42.63
2025-05-16,04. див. Урал,Пермь Склад,Пермь ТЦ Лайнер ТП,16008,38150,41.96
2025-05-16,04. див. Урал,Челябинск Склад,Магнитогорск ТП,8374,41494,20.18
2025-05-16,04. див. Урал,Челябинск Склад,ЧБ SPAR на Комсомольском ТП,15886,41494,38.29
2025-05-16,04. див. Урал,Челябинск Склад,ЧБ МОПРа ТП,18634,41494,44.91
2025-05-16,05. див. Юг,Краснодар Склад,Анапа на Таманской ТП,8069,48895,16.5
2025-05-16,05. див. Юг,Краснодар Склад,Владикавказ Весенняя ТП,15635,48895,31.98
2025-05-16,05. див. Юг,Краснодар Склад,Геленджик Кирова ТП,2746,48895,5.62
2025-05-16,05. див. Юг,Краснодар Склад,Гудермес Мега Сити ТП,4345,48895,8.89
2025-05-16,05. див. Юг,Краснодар Склад,Новомихайловский ТП ПВЗ Мира,3831,48895,7.84
2025-05-16,05. див. Юг,Краснодар Склад,Новороссийск Магазин-склад ДНС,15427,48895,31.55
2025-05-16,05. див. Юг,Краснодар Склад,Сочи Весёлое ТК Александровский ТП,5932,48895,12.13
2025-05-16,05. див. Юг,Краснодар Склад,Сочи Магазин-склад ДНС,18935,48895,38.73
2025-05-16,05. див. Юг,Ростов склад,Армавир Луначарского ТП,7065,48829,14.47
2025-05-16,05. див. Юг,Ростов склад,Волгодонск ТП ПВЗ Старый город,6477,48829,13.26
2025-05-16,05. див. Юг,Ростов склад,Донецк ТП М.Горького 31,9697,48829,19.86
2025-05-16,05. див. Юг,Ростов склад,Ейск ТП ПВЗ Мичурина 19,6517,48829,13.35
2025-05-16,05. див. Юг,Ростов склад,Матвеев Курган ПВЗ на Московской,8928,48829,18.28
2025-05-16,05. див. Юг,Ростов склад,Ростов Обсерваторная,8262,48829,16.92
2025-05-16,05. див. Юг,Ростов склад,Ростов Портовая 386 ТП,6568,48829,13.45
2025-05-16,05. див. Юг,Ростов склад,Ростов Ромашка ТП,1119,48829,2.29
2025-05-16,05. див. Юг,Ростов склад,Ростов ТП 50-летия Ростсельмаша,20952,48829,42.91
2025-05-16,05. див. Юг,Ростов склад,Ростов ТРЦ Орбита ТП,7148,48829,14.64
2025-05-16,05. див. Юг,Ростов склад,Ростов ТРЦ РИО ТП,6067,48829,12.42
2025-05-16,05. див. Юг,Ростов склад,Севастополь Ковпака ТП,16181,48829,33.14
2025-05-16,05. див. Юг,Ростов склад,Симферополь ТРЦ ФМ ТП,18658,48829,38.21
2025-05-16,05. див. Юг,Ростов склад,Симферополь ТЦ Виалаки ТП,7546,48829,15.45
2025-05-16,05. див. Юг,Ростов склад,Ставрополь Бруснева ТП,16250,48829,33.28
2025-05-16,05. див. Юг,Ростов склад,Таганрог ТП на Бульварной,12297,48829,25.18
2025-05-16,05. див. Юг,Ростов склад,Ялта Дарсановский ТП,9364,48829,19.18
2025-05-16,06. див. Средняя Волга,Самара Склад,Оренбург 70 лет ВЛКСМ ТП,13645,42540,32.08
